year,month,day,temp,humidity,sun,wind
2012,5,23,25.7,76,3.4,1.7
2012,5,24,26.5,67,1.9,1.8
2012,5,25,20.8,80,0.5,1.4
2012,5,26,23.9,76,2.5,2
2012,5,27,27.3,63,12.3,1.9
2012,5,28,27.5,61,11.9,2.7
2012,5,29,28.8,67,12,2.5
2012,5,30,27.4,70,0.7,2.2
2012,5,31,25.2,77,6.5,3.1
2012,6,1,27.3,77,7.5,2.4
2012,6,2,26.1,71,0.8,1.9
2012,6,3,27.1,69,9,3.1
2012,6,4,28.7,57,1.9,2.4
2012,6,5,25.9,65,2.5,2.4
2012,6,6,28.5,71,8.1,2.3
2012,6,7,28.6,70,6.3,2.5
2012,6,8,26.4,80,0.3,3
2012,6,9,25.2,82,2.2,3.5
2012,6,10,28.4,74,9.8,3.6
2012,6,11,25.5,75,1.7,1.6
2012,6,12,28.8,68,5.5,2.2
2012,6,13,29.4,71,8.4,3.9
2012,6,14,30.9,72,10.2,2.5
2012,6,15,26.5,76,0.1,3.1
2012,6,16,26,91,0,2.3
2012,6,17,28.8,80,6,2.3
2012,6,18,23.5,89,0,1.8
2012,6,19,24.7,93,0,2.9
2012,6,20,26.4,81,6.9,3.3
2012,6,21,24.2,80,0.3,2.3
2012,6,22,26.1,78,8.5,3.8
2012,6,23,26.9,75,0.2,1.9
2012,6,24,23.7,92,0,3.1
2012,6,25,23.9,87,0,3.2
2012,6,26,28.7,77,1,2.6
2012,6,27,24.1,85,0,2.1
2012,6,28,27,83,2.8,3.2
2012,6,29,29.2,82,3.5,2.1
2012,6,30,31.9,75,2.3,3.1
2012,7,1,31.2,81,2.8,2.9
2012,7,2,28,83,0.2,1.6
2012,7,3,27.1,86,1.4,2.1
2012,7,4,27.2,85,0.1,1.8
2012,7,5,31.7,79,1.4,2.2
2012,7,6,32.1,69,2.9,4.7
2012,7,7,29.4,79,0.5,4.6
2012,7,8,27.7,73,11,3.9
2012,7,9,29,71,12.5,2.2
2012,7,10,34.1,64,9.4,2.3
2012,7,11,29,77,0,3.8
2012,7,12,33.3,78,3.2,2.1
2012,7,13,28.6,88,0,3.3
2012,7,14,29.7,91,0.2,2
2012,7,15,34.5,67,8.4,5.1
