year,month,day,temp,humidity,sun,wind
2011,9,28,24.3,59,8.8,2.9
2011,9,29,25.7,58,9.5,2.6
2011,9,30,29.6,62,6,2.4
2012,5,1,22.8,74,2.3,3
2012,5,2,20.9,84,0,3.3
2012,5,3,19.2,95,0,2.7
2012,5,4,21.9,87,1.2,1.7
2012,5,5,26.2,54,12.3,4
2012,5,6,26.2,70,7.6,3.6
2012,5,7,22.2,61,11.3,3.1
2012,5,8,25,63,7.1,2.3
2012,5,9,22.4,78,0,1.8
2012,5,10,23.3,65,7.6,2.4
2012,5,11,21.9,42,11.9,5.2
2012,5,12,21,38,8.4,5
2012,5,13,22.3,42,10.8,3.3
2012,5,14,24.6,62,11.8,3.5
2012,5,15,20.6,86,0,3.5
2012,5,16,27.2,58,8.2,3.5
2012,5,17,26.9,67,3.6,3.6
2012,5,18,23.4,58,7.3,3.9
2012,5,19,25.2,49,11.6,3.6
2012,5,20,24.8,54,5.3,2.8
2012,5,21,23.9,63,6.9,3.2
2012,5,22,16.6,85,0,3.4
2012,5,23,25,73,8.3,3.6
2012,5,24,27.1,65,9.3,3
2012,5,25,22.1,72,0.1,2.3
2012,5,26,25,56,5.9,2.9
2012,5,27,27,53,12.5,3.7
2012,5,28,25,67,7.9,3.8
2012,5,29,25,74,6,3.9
2012,5,30,24,67,6,2.8
2012,5,31,24,68,4.2,2.9
2012,6,1,25.9,73,2.6,2.4
2012,6,2,25.9,68,7.9,2.7
2012,6,3,24.2,74,2.8,2.5
2012,6,4,26.5,64,9.9,3.2
2012,6,5,23.5,69,0,4
2012,6,6,21.5,74,0,2.8
2012,6,7,24.7,67,9,3.6
2012,6,8,27.8,71,9.5,3.5
2012,6,9,21.8,90,0,3.5
2012,6,10,27.9,73,5.6,2.9
2012,6,11,23.3,74,0.3,2.4
2012,6,12,18.7,83,0,2.9
2012,6,13,21,75,1.2,3.2
2012,6,14,23.6,66,8.5,2.8
2012,6,15,24.8,68,7.3,2.9
2012,6,16,21.5,89,0,2.1
2012,6,17,27.8,80,3.4,1.8
2012,6,18,27.6,64,5.1,3
2012,6,19,27.2,84,0,4.2
2012,6,20,30.2,69,4.9,6.5
2012,6,21,26.5,72,0.2,2.9
2012,6,22,23.1,84,0.1,2.2
2012,6,23,24.9,73,1.8,2.5
2012,6,24,26.1,73,3.9,2.8
2012,6,25,20,72,0.4,3.2
2012,6,26,23.6,59,12.9,2.9
2012,6,27,25.1,64,11.2,2.5
2012,6,28,25.3,71,3.2,2.4
2012,6,29,27.2,68,5.6,2.6
2012,6,30,27.5,68,8,2.4
2012,7,1,24.7,73,0.6,1.6
2012,7,2,27,81,3.9,2.5
2012,7,3,27.7,82,1.3,2.2
2012,7,4,29,77,9.9,3.1
2012,7,5,29.4,74,1.6,2
2012,7,6,28.8,81,0.3,2.2
2012,7,7,25.1,91,0,2.4
2012,7,8,26.6,79,4.3,2.2
2012,7,9,28.9,69,12.1,2.6
2012,7,10,31,71,11.7,2.9
2012,7,11,30.9,73,11.9,4.6
2012,7,12,27.4,82,0,6.9
2012,7,13,31,81,3,4.4
2012,7,14,33,75,5.5,4.8
2012,7,15,32.7,71,7.8,6.3
